window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
105,143021.04183945994,3,51,18310,51,1502.0,0.5116075455472869,85.80458645661456,338.4217102149769,458,11,126.50727272727272,445.6376363636364,190277.0,220000.0,3143.1119999999996,2979.6531972997814
106,143611.65440484657,4,51,18492,51,1549.0,0.508666605567578,86.05750196126812,339.4236313599516,462,11,112.86654545454543,445.62727272727267,191411.0,220000.0,4197.348,3137.5980242327273
107,147389.7165376413,4,51,18663,51,1555.0,0.5062733700135384,86.19422542795672,340.4070590157097,466,11,100.82363636363635,445.6338181818182,200288.0,220000.0,4195.414000000001,4274.875688206545
108,141095.82963948243,5,51,18831,51,1535.0,0.5067687480050936,86.46164120801717,341.37239875785076,471,11,115.34254545454546,445.6290909090909,185005.0,220000.0,5252.606,2842.845197412073
109,138312.54590667185,5,51,19006,51,1504.0,0.4969881413058008,86.8928213292666,342.3202248848456,476,11,133.89145454545454,445.6332727272727,177219.0,220000.0,5250.1,4499.679533359127
110,135103.3101693048,4,51,19181,51,1469.0,0.5205655726735833,87.1414412845312,343.25091081954395,480,11,114.48963636363636,445.6263636363636,169436.0,220000.0,4202.9,4543.1008465239265
111,128868.41790062928,5,51,19354,51,1447.0,0.4885596684455918,87.3973099094258,344.1647598300837,485,11,115.7987272727273,445.6019999999999,153596.0,220000.0,5231.500000000001,4534.339503146473
112,131662.52247861726,5,51,19521,44,1400.0,0.506299669991202,87.776540473381,345.06255197961633,490,11,130.25036363636363,445.6152727272727,161123.0,220000.0,5231.58,3450.822393086256
113,126281.61427717377,4,51,19676,43,1293.0,0.50243651448055,87.82394083605469,345.94463964167716,494,11,93.18018181818182,445.62054545454544,148608.0,220000.0,4193.884,2095.1293858688005
114,122668.98648307259,5,51,19837,51,1269.0,0.5077682797363606,88.08345439400205,346.81136135230287,499,11,117.66799999999998,445.61763636363634,138614.0,220000.0,5238.912,3497.476415362909
115,124003.48278286208,4,51,20011,51,1331.0,0.49782579468729077,88.25926160533902,347.663084726225,503,11,108.47709090909092,445.61127272727276,142507.0,220000.0,4198.044,2904.3919143103994
116,125518.94789649268,5,51,20187,51,1317.0,0.5126289178846267,88.81923994437652,348.5002766982619,508,11,153.77672727272727,445.61454545454546,144495.0,220000.0,5242.672,5983.403482463418
117,119018.28144875613,5,51,20368,50,1198.0,0.49809591625348903,89.2941724255875,349.32373968464026,513,11,144.8612727272727,445.66890909090904,128075.0,220000.0,5243.648,6319.583243780657
118,119639.10700659448,4,51,20562,51,1309.0,0.5055062255627261,89.52499114470021,350.50793514947526,517,10,116.7616,490.24300000000005,146611.0,200000.0,4189.906,2878.582032972444
119,117623.85820298118,5,51,20767,51,1330.0,0.503871627019121,89.81899288516105,351.67254068989627,522,10,124.80519999999999,490.26059999999995,142191.0,200000.0,5238.738,1117.9220149059556
120,114007.37676215517,5,51,20964,51,1286.0,0.5178448457093424,90.08556649768038,352.8177444858476,527,10,122.0744,490.2422,132575.0,200000.0,5253.396,2260.1858107758226
121,114650.88107751028,5,51,21170,51,1302.0,0.5055312964107068,90.3934389034371,353.94393018678323,532,10,127.64599999999999,490.21240000000006,133378.0,200000.0,5241.4,3877.705387551289
122,112652.25195316822,5,51,21375,51,1291.0,0.49491392740986895,90.65356379040102,355.05201530721587,537,10,122.38880000000002,490.2384,129352.0,200000.0,5247.8,1933.3597658410665
123,112209.31930840298,5,51,21590,51,1320.0,0.5191263741777532,90.70665279209135,356.1420458289319,542,10,97.23660000000001,490.21580000000006,128821.0,200000.0,5244.1,782.5465420149336
124,118758.74207593066,5,51,21823,51,1381.0,0.4957729229735455,90.9919819697546,357.2145014623004,547,10,126.37279999999996,490.1989999999999,143820.0,200000.0,5244.432,3531.4943796533325
125,123252.4132002164,5,51,22046,51,1441.0,0.5195570615897226,91.45228052555021,358.27006414910755,552,10,148.98960000000002,490.21539999999993,153524.0,200000.0,5236.3,6595.916001081958
126,129352.22294227152,5,51,22268,51,1471.0,0.5127807629117711,91.8992783166876,359.3090132502957,557,10,148.221,490.2165999999999,170531.0,200000.0,5242.25,3077.9897113575116
127,131022.93633531149,4,51,22479,51,1506.0,0.5225347569599245,92.04799176733849,360.3318990842778,561,10,110.9346,490.2384,175363.0,200000.0,4195.9,2290.731676557511
128,137932.1971009241,3,51,22679,51,1523.0,0.5106587680974514,92.36323369162268,361.3388533549423,564,10,132.7142,490.229,192881.0,200000.0,3138.6000000000004,2329.6855046204446
129,134575.1695713373,5,51,22873,51,1466.0,0.48936245672911904,92.46256112476405,362.33023140605815,569,10,105.2758,490.218,183586.0,200000.0,5250.934,3078.3808566862235
130,135098.27280387524,5,51,23074,51,1481.0,0.4931012320471324,92.49506065816279,363.30678689150807,574,10,96.72,490.259,184576.0,200000.0,5234.8,3721.9640193759988
131,134758.46267549525,3,51,23271,51,1497.0,0.5007754054490359,92.64584656226762,364.2685142635421,577,10,112.39880000000001,490.25480000000005,184614.0,200000.0,3154.4,2987.1133774762675
132,134758.25486041867,4,51,23466,51,1508.0,0.49592435621447967,92.81005673849118,365.2155660359967,581,10,114.4858,490.2264,182407.0,200000.0,4194.0,6880.274302093505
133,134824.57634497696,5,51,23657,51,1492.0,0.5095678320849157,92.95786676283079,366.14854240886234,586,10,112.61660000000002,490.2344,183981.0,200000.0,5244.179999999999,3538.7917248846243
134,134257.2796154633,5,51,23852,51,1494.0,0.5016723454434079,93.1351788608839,367.067772465093,591,10,116.89500000000001,490.2446,182797.0,200000.0,5254.642000000001,3065.077077316623
135,133639.23226144747,5,51,24042,51,1455.0,0.5052178645457381,93.4214422516127,367.97351678520266,596,10,132.067,490.2490000000001,180963.0,200000.0,5241.499999999999,3649.4113072373348
136,134827.08676994112,4,51,24238,51,1470.0,0.4879180254018076,93.57568719868122,368.8657962247267,600,10,114.55300000000003,490.21580000000006,184490.0,200000.0,4187.152,3061.8578497056005
137,130999.21295491072,5,51,24428,51,1380.0,0.5061639202230748,93.77636482767629,369.7449629187504,605,10,121.2692,490.1908,174926.0,200000.0,5235.4,2526.364774553601
138,132951.55346080344,5,51,24633,51,1407.0,0.5046502250072039,94.15209169941963,370.61160635098963,610,10,146.0024,490.2084,177964.0,200000.0,5247.876,6205.829304017067
139,127250.89770366848,4,51,24834,51,1430.0,0.4941647519832633,94.26518104442377,371.4659920199111,614,10,109.9846,490.22559999999993,165695.0,200000.0,4198.686000000001,2765.1455183424014
140,126547.85279625365,4,51,25019,51,1408.0,0.5224593229798787,94.43810174623637,372.3083736367912,618,10,118.647,490.24179999999996,164367.0,200000.0,4193.05,1908.7389812682663
141,124247.97648775324,5,51,25187,51,1340.0,0.494441991943856,94.51651370576991,373.13918790695465,623,10,105.5726,490.28399999999993,158516.0,200000.0,5251.9,1581.9324387662227
142,123682.09200935738,5,51,25356,51,1302.0,0.49642950401101915,94.50030032321209,373.95818379571716,628,10,92.198,490.25559999999996,157164.0,200000.0,5238.9,1463.0100467868447
143,120989.29587605924,2,51,25524,51,1318.0,0.5066349837133717,94.78775657096756,374.7654977971358,630,10,135.89399999999998,490.21139999999997,150168.0,200000.0,2095.8,3562.5793802961784
144,114304.40279826646,5,51,25694,51,1254.0,0.5152741077730744,95.18769893944364,375.5618267778452,635,10,152.7794,490.2332,131350.0,200000.0,5248.3,6197.863991332268
145,115304.76531288591,4,51,25863,51,1224.0,0.5052210154381858,95.63007771383101,376.34734577251754,639,10,159.775,490.24759999999986,134105.0,200000.0,4197.5,6215.076564429511
146,116955.34925732111,5,51,26046,51,1268.0,0.5052938130324519,95.91516970217229,377.12225906658205,644,10,137.5386,490.25960000000003,138937.0,200000.0,5256.0,4274.74628660551
147,120315.21024290261,5,51,26230,41,1212.0,0.4946642715808664,95.92306585283329,377.8865519107267,649,10,97.08380000000001,490.23759999999993,148160.0,200000.0,5236.400000000001,2637.8512145130658
